GEOID,sovi,rank
g38067,-0.35365999658243674,1791.0
g38069,2.050503787965618,573.0
g38071,1.3703276797465176,864.0
g38073,1.5954057914213067,765.0
g38075,-3.5955041714054636,2869.0
g38077,-2.6142791873937252,2661.0
g38079,7.73693879139949,46.0
g38081,-3.892166626481427,2921.0
g38083,1.6595759970481765,737.0
g38085,11.259564432653253,8.0
g38087,-4.533029670865481,2985.0
g38089,-1.8648389318022771,2445.0
g38091,-4.087748383397114,2948.0
g38093,0.15783676701921046,1487.0
g38095,0.5541710771110786,1275.0
g38097,-0.16828182915354306,1681.0
g38099,1.3157923880386995,891.0
g38101,-2.1020126604526035,2523.0
g38103,3.9189697988372894,202.0
g38105,-4.08237436274396,2946.0
g39001,0.3213829453777063,1410.0
g39003,0.47464761075638506,1325.0
g39005,0.25574470003533856,1442.0
g39007,0.49211859753675996,1311.0
g39009,-0.4471093746324608,1846.0
g39011,-2.640358568844078,2668.0
g39013,0.4619918627968116,1332.0
g39015,-0.6205159713315829,1930.0
g39017,-2.0434483746877037,2504.0
g39019,-1.4435862361070364,2303.0
g39021,-1.5931381817920802,2355.0
g39023,1.5453448471982876,790.0
g39025,-3.283409218783211,2815.0
g39027,-0.6838618579010862,1955.0
g39029,0.12731647837983195,1507.0
g39031,-0.6839535804007929,1956.0
g39033,1.2643927678822,904.0
g39035,2.0001831379202217,589.0
g39037,-0.8741889686531459,2052.0
g39039,-0.5909338049847994,1912.0
g39041,-7.803080884305361,3126.0
g39043,1.033482157541814,1020.0
g39045,-2.737750362513345,2693.0
g39047,1.336930980488503,878.0
g39049,-1.5719181059479972,2347.0
g39051,-1.9680745130409054,2479.0
g39053,0.13466229747754932,1500.0
g39055,-3.6452347278932677,2878.0
g39057,-2.5885096196458375,2652.0
g39059,0.16977004498426052,1480.0
g39061,0.4728634260961049,1327.0
g39063,-1.1946705818951537,2200.0
g39065,-0.3733470017641063,1799.0
g39067,1.0144680159913506,1029.0
g39069,-1.1025324531265286,2150.0
g39071,-0.6360184039227877,1934.0
g39073,-0.19152747410260598,1689.0
g39075,0.037033430833208536,1560.0
g39077,-0.5408039930468587,1893.0
g39079,0.6757704825308731,1206.0
g39081,1.9521467027073172,611.0
g39083,-0.991419447819206,2096.0
g39085,-1.4104472271665158,2286.0
g39087,0.7775803564360304,1149.0
g39089,-1.7917067705649674,2427.0
g39091,-0.5828442095433819,1907.0
g39093,-0.14679948977022583,1663.0
g39095,1.3855320140919574,859.0
g39097,-4.7596345770302815,3004.0
g39099,2.299212806210881,491.0
g39101,-1.1509316030659484,2176.0
g39103,-3.9408235975562755,2928.0
g39105,-0.5291114524398569,1884.0
g39107,-2.5960148880037877,2655.0
g39109,-1.4187034310632238,2291.0
g39111,-1.008150197129033,2101.0
g39113,1.2076765912443594,929.0
g39115,0.2659268197748844,1436.0
g39117,-2.3705882663747193,2587.0
g39119,1.3203852927550153,887.0
g39121,-1.614404938264583,2363.0
g39123,-0.9244239748624917,2076.0
g39125,-2.1430866527044943,2533.0
g39127,-0.8951719636598356,2061.0
g39129,-2.605272366781781,2658.0
g39131,0.5968798647008491,1245.0
g39133,-1.7841749746890438,2424.0
g39135,-1.0384383061983042,2116.0
g39137,-3.024644454024483,2759.0
g39139,0.045769220832095336,1556.0
g39141,-1.4354917700094452,2299.0
g39143,-0.040506217851753235,1599.0
g39145,1.65354181850785,739.0
g39147,-0.14767906767857664,1664.0
g39149,-2.0090753398026946,2494.0
g39151,0.8542047973762128,1109.0
g39153,-0.7008411918706694,1969.0
g39155,1.398405983236859,853.0
g39157,-0.28048345776774697,1746.0
g39159,-4.634779886928758,2993.0
g39161,-0.5358617824323394,1889.0
g39163,-1.9884450559100164,2483.0
g39165,-5.816732251268943,3072.0
g39167,-0.3482516468211993,1786.0
g39169,-1.0975627526402816,2148.0
g39171,-1.328785509426946,2260.0
g39173,-2.471867473327907,2621.0
g39175,-0.5362006009040563,1890.0
g40001,3.1558159345860615,309.0
g40003,-2.761123133520684,2697.0
g40005,-0.2850965299114011,1748.0
g40007,-1.1955646394521426,2204.0
g40009,-3.404589248604426,2843.0
g40011,0.42697420608242864,1350.0
g40013,1.1299874160198284,971.0
g40015,1.4435650626589558,830.0
g40017,-3.7582316767264756,2899.0
g40019,1.550868289070419,788.0
g40021,2.2173188875239247,517.0
g40023,3.8864467131411673,206.0
g40025,2.617110945796098,413.0
g40027,-3.3200385155085312,2825.0
g40029,2.373595156844835,467.0
g40031,-0.7217004289422702,1978.0
g40033,2.075263351232962,559.0
g40035,1.4450715587912588,829.0
g40037,-1.743884597424974,2406.0
g40039,0.5807629753629862,1254.0
g40041,2.7113776576860493,395.0
g40043,-2.0338731446819436,2500.0
g40045,-1.422080578389328,2295.0
g40047,0.9721348659326943,1046.0
g40049,1.0672964840740973,1001.0
g40051,-1.653230881201766,2373.0
g40053,-0.32658362088671555,1770.0
g40055,-0.4369805880865715,1837.0
g40057,6.068812604110048,83.0
g40059,0.8230037878524314,1129.0
g40061,0.8951880811386744,1081.0
g40063,0.7887205390372483,1144.0
g40065,1.3515207551915884,871.0
g40067,4.341035080061506,156.0
g40069,1.2649582998855298,903.0
g40071,1.5283455808279947,798.0
g40073,-2.0019437513655256,2488.0
g40075,2.119665144858804,543.0
g40077,0.4358975928096933,1345.0
g40079,1.3487142273882426,872.0
g40081,-0.7146049311769767,1976.0
g40083,-2.6556628875107893,2675.0
g40085,1.460463235851994,822.0
g40087,-2.7629207981913115,2698.0
g40089,3.6572166810531823,233.0
g40091,3.6240120054507168,242.0
g40093,-1.4005176458796411,2282.0
g40095,1.876150410306571,636.0
g40097,-0.7079598661079041,1972.0
g40099,1.2222533877553898,922.0
g40101,1.9804134316963902,597.0
g40103,-0.28668710864787844,1750.0
g40105,0.6431110923305658,1224.0
g40107,2.4620735730040746,445.0
g40109,0.0579214258126135,1550.0
g40111,1.9665835556805114,602.0
g40113,-0.8591245792498152,2045.0
g40115,4.010252091188805,191.0
g40117,-0.22895140801598235,1709.0
g40119,-2.5947762977699695,2653.0
g40121,1.1197048663987799,977.0
g40123,1.2260126143816055,918.0
g40125,1.2630658773755605,905.0
g40127,4.869104324788902,129.0
g40129,-2.82579983651059,2716.0
g40131,-3.0860294054074746,2778.0
g40133,2.8752476123331547,352.0
g40135,1.4608363242845699,821.0
g40137,0.4352620258078959,1346.0
g40139,-1.0569496587666922,2128.0
g40141,2.079147029824665,558.0
g40143,-0.762097682026526,1997.0
g40145,-2.640692002523009,2669.0
g40147,0.7967521901355682,1142.0
g40149,-0.826252229087147,2028.0
g40151,-0.18634768806686886,1686.0
g40153,-3.472873191788947,2852.0
g41001,1.4023938336271948,848.0
g41003,-3.0553928233414696,2766.0
g41005,-3.759927356343445,2900.0
g41007,1.9412427307961253,614.0
g41009,-3.0184174718870365,2758.0
g41011,2.77837506853646,378.0
g41013,1.0402081689027884,1016.0
g41015,3.861277878846786,212.0
g41017,-1.436747199876152,2300.0
g41019,1.805498796645356,674.0
g41021,-2.5392128665540907,2636.0
g41023,1.9320362154669477,622.0
g41025,0.24773747097408416,1443.0
g41027,-0.337452391944539,1777.0
g41029,1.1702964138687064,949.0
g41031,1.3310870307496774,882.0
g41033,2.8155000634466862,370.0
g41035,0.9965902578067772,1035.0
g41037,-0.7996240017263474,2011.0
g41039,-0.0322716481168106,1592.0
g41041,2.9121313992027114,342.0
g41043,-0.2482467078311834,1723.0
g41045,2.1525892746050754,535.0
g41047,1.3159655830381556,890.0
g41049,-0.6137127773730207,1927.0
g41051,-1.0688465578336994,2135.0
g41053,-0.31370955873854345,1765.0
g41055,1.4144680152847307,843.0
g41057,1.3707017396601664,863.0
g41059,0.21923325142994948,1455.0
g41061,0.8353936530143616,1119.0
g41063,3.360796787614524,275.0
g41065,1.9851349974309844,595.0
g41067,-3.522161726960169,2858.0
g41069,2.7502327318950113,385.0
g41071,-0.9678626280512237,2089.0
g42001,-1.5123627648308784,2327.0
g42003,0.40610768342191284,1362.0
g42005,0.022434372848506468,1568.0
g42007,1.0255053624825177,1023.0
g42009,-0.6090981169032355,1920.0
g42011,0.23905329657333163,1448.0
g42013,1.262027580532415,907.0
g42015,-0.32918539852259665,1772.0
g42017,-4.912381618215099,3014.0
g42019,-3.085586812156375,2777.0
g42021,1.684123386818064,730.0
g42023,1.5590117222667212,787.0
g42025,-0.03247540284664013,1593.0
g42027,-4.1865248097088195,2955.0
g42029,-6.222628540908579,3096.0
g42031,0.5128653562448059,1296.0
g42033,0.07468357901762787,1540.0
g42035,0.9566318530905511,1051.0
g42037,-0.08621435433144264,1627.0
g42039,0.7220943350197513,1177.0
g42041,-2.6646535586186118,2678.0
g42043,-0.3528949244958566,1790.0
g42045,-1.498490378766944,2320.0
g42047,-0.16660478622064395,1678.0
g42049,0.6046776490139552,1240.0
g42051,2.0485236553120307,575.0
g42053,-1.7552862077536968,2411.0
g42055,-1.0638404870414662,2130.0
g42057,-2.0143349515611897,2495.0
g42059,-0.5329729285414726,1887.0
g42061,-1.6443619369888791,2370.0
g42063,-0.7028116090707586,1971.0
g42065,0.2995203086478836,1422.0
g42067,-1.0868126837339753,2140.0
g42069,1.7039459875169056,721.0
g42071,-1.1658916067520908,2180.0
g42073,1.59495991647383,767.0
g42075,0.36141321991798003,1389.0
g42077,0.569613525033873,1262.0
g42079,1.69956028848426,725.0
g42081,-0.05999214916614748,1612.0
g42083,0.9393715694358007,1060.0
g42085,1.4035092454259974,845.0
g42087,1.6907577253801014,727.0
g42089,-1.1710489703991718,2183.0
g42091,-4.511955361378916,2981.0
g42093,1.0713237543074372,999.0
g42095,-1.1947478722273228,2201.0
g42097,1.1590100414186397,959.0
g42099,-3.044638826165771,2762.0
g42101,6.636098703558213,64.0
g42103,-0.9939539500411133,2097.0
g42105,0.1297257568360789,1504.0
g42107,0.3587751158438771,1390.0
g42109,-1.1334107887956506,2167.0
g42111,-0.7734077700557378,2001.0
g42113,2.657388799420217,406.0
g42115,-1.0898639178529512,2143.0
g42117,-0.580507397903349,1906.0
g42119,-2.793703079316791,2705.0
g42121,0.997804680270454,1034.0
g42123,0.0637251894206019,1549.0
g42125,-0.415475332553195,1824.0
g42127,-0.3835844533379872,1804.0
g42129,-0.30174041012316,1758.0
g42131,-1.1814147652988907,2190.0
g42133,-2.1196431292100653,2529.0
g44001,-1.8637221980928649,2443.0
g44003,-1.4587553649260852,2309.0
g44005,-1.2274655953205063,2219.0
g44007,2.911372797144999,343.0
g44009,-2.8142066127728276,2711.0
g45001,0.751738562141699,1165.0
g45003,-0.8474584953393967,2037.0
g45005,0.8687215393797074,1099.0
g45007,-0.45126405875547837,1849.0
g45009,2.9879649575348743,330.0
g45011,0.653722254303984,1219.0
g45013,0.618944269881756,1231.0
g45015,-3.3821531914854956,2838.0
g45017,-0.8357612427682406,2029.0
g45019,-1.1414749485484403,2172.0
g45021,-0.29270991419754644,1751.0
g45023,0.5110278351581716,1298.0
g45025,-0.20280796844446436,1695.0
g45027,1.8649334345448387,643.0
g45029,1.400917822291617,850.0
g45031,0.31032223008170234,1414.0
g45033,3.2700153815860897,291.0
g45035,-3.154064557665583,2792.0
g45037,-3.7558263986591314,2898.0
g45039,1.7667113016954088,690.0
g45041,0.8744235907487312,1096.0
g45043,2.774768334153126,379.0
g45045,-1.4655505513924312,2311.0
g45047,1.8371568516621428,654.0
g45049,0.5400519334194875,1285.0
g45051,1.7781500194733413,687.0
g45053,0.6476115255591937,1223.0
g45055,-0.7447702981854538,1992.0
g45057,-0.8787867981711266,2057.0
g45059,0.770141449003168,1153.0
g45061,1.6774284881764654,732.0
g45063,-3.0047625596965775,2755.0
g45065,1.3457074150616328,874.0
g45067,3.3105230568680306,285.0
g45069,0.9087939812980833,1072.0
g45071,0.6031101655369735,1242.0
g45073,-0.06118023245284632,1614.0
g45075,1.589364179242026,769.0
g45077,-2.328807530671747,2580.0
g45079,-1.585784418783596,2353.0
g45081,-0.19727127500216524,1693.0
g45083,-0.5066531644440613,1872.0
g45085,0.13663446654823785,1498.0
g45087,2.217977881408646,516.0
g45089,2.377175682914964,464.0
g45091,-2.5339659220597266,2633.0
g46003,0.9752988122293986,1041.0
g46005,0.8287407725546465,1126.0
g46007,8.86887098981886,29.0
g46009,-0.4315510344284518,1831.0
g46011,-4.1022422486775,2949.0
g46013,0.05759424454170725,1551.0
g46015,1.4083182293266676,844.0
g46017,9.00517383488155,25.0
g46019,-0.7445463384898291,1991.0
g46021,1.6703579769643848,735.0
g46023,6.1000806495984365,80.0
g46025,2.3483955737027307,475.0
g46027,-1.879187453256724,2452.0
g46029,-1.2857960207753663,2244.0
g46031,5.238298500949517,115.0
g46033,0.7305811528980855,1175.0
g46035,0.0915381745201782,1529.0
g46037,4.001161954860033,192.0
g46039,-1.2881581179739283,2248.0
g46041,6.159271539407974,79.0
g46043,2.200644631291074,523.0
g46045,-0.03598467261598892,1595.0
g46047,6.191180903736764,76.0
g46049,1.4354068455795619,833.0
g46051,0.011445881873739627,1575.0
g46053,2.7049559340955103,396.0
g46055,-1.5844315890431568,2351.0
g46057,-1.163561527269819,2178.0
g46059,1.8764757278703306,635.0
g46061,-1.996331762193413,2487.0
g46063,-4.508742867414691,2980.0
g46065,-1.4692267564191195,2312.0
g46067,4.600745982260311,143.0
g46069,3.3686384141705044,271.0
g46071,2.3631366414173804,470.0
g46073,4.287166738954437,162.0
g46075,0.2951829866260625,1424.0
g46077,0.07530565208250883,1539.0
g46079,-0.6109331800500013,1922.0
g46081,0.574126081632375,1259.0
g46083,-5.990510419523069,3083.0
g46085,2.3917949221009995,460.0
g46087,-0.11439623764207263,1645.0
g46089,4.529411019930796,146.0
g46091,0.49946120129435123,1307.0
g46093,-3.030168526665214,2761.0
g46095,7.327878280103894,52.0
g46097,0.4029967945791645,1363.0
g46099,-1.8418333324593992,2439.0
g46101,-0.5885030559042699,1911.0
g46103,-0.6887680087475991,1958.0
g46105,0.6977026850689554,1194.0
g46107,3.7432272768970036,229.0
g46109,4.081461155369788,180.0
g46111,-0.16609345230583472,1677.0
g46113,12.807834047240089,5.0
g46115,0.7666241479718482,1156.0
g46117,-3.3075878747095206,2823.0
g46119,-5.742755287029407,3066.0
g46121,10.972371917603946,9.0
g46123,2.0571511917129865,567.0
g46125,-0.21770040459715323,1704.0
g46127,-5.111406114848766,3026.0
g46129,3.923082807146455,201.0
g46135,-0.750335551053438,1994.0
g46137,6.658484470679765,62.0
g47001,-0.047217919091837424,1603.0
g47003,-1.1369362115802182,2171.0
g47005,1.5436548871902689,791.0
g47007,-1.2475647559733245,2231.0
g47009,-0.8749692469923486,2053.0
g47011,-0.7660216965838003,1999.0
g47013,1.945548984190652,612.0
g47015,-0.26133968801487695,1729.0
g47017,0.9387325134041238,1061.0
g47019,1.1138009048504676,979.0
g47021,-4.220981882737995,2956.0
g47023,-0.839679321395668,2032.0
g47025,-0.3984651193397477,1815.0
g47027,1.2600988766636725,910.0
g47029,2.0658819764392065,565.0
g47031,-0.0725921852446586,1620.0
g47033,1.8391944987742157,652.0
g47035,2.711965151123425,394.0
g47037,-0.9812206429815655,2093.0
g47039,1.6053603869218689,758.0
g47041,0.1878408136841867,1471.0
g47043,-1.675323767317995,2384.0
g47045,0.3558647954291758,1392.0
g47047,-3.1207261734917475,2784.0
g47049,0.8155905562991768,1131.0
g47051,-0.710265591949319,1973.0
g47053,1.508928465680577,808.0
g47055,-0.6473445857324664,1937.0
g47057,-1.2897877732557244,2250.0
g47059,0.46615400939141277,1331.0
g47061,2.548397232906948,430.0
g47063,0.8343710875704792,1121.0
g47065,-0.15317712671014228,1667.0
g47067,2.8960366209982134,348.0
g47069,-1.4169720173246336,2289.0
g47071,1.4359892939808554,832.0
g47073,-1.0020972570683282,2100.0
g47075,2.3235006620749097,484.0
g47077,-1.0518542190265463,2124.0
g47079,1.369534794675327,865.0
g47081,-2.3366746047491134,2582.0
g47083,-1.1991996295793308,2206.0
g47085,0.336084710125942,1400.0
g47087,0.0705503092578077,1544.0
g47089,-0.1038353706206595,1637.0
g47091,-0.7141574555595871,1975.0
g47093,-2.4561719321253674,2612.0
g47095,0.5946853386900148,1248.0
g47097,-0.35102549112530945,1788.0
g47099,-0.4571405543124051,1852.0
g47101,-0.2979502152009116,1755.0
g47103,-0.5060319977267231,1871.0
g47105,-0.25028434536297794,1724.0
g47107,-0.6033962362503293,1917.0
g47109,0.12584088673006577,1508.0
g47111,-0.7402529113059007,1988.0
g47113,0.07274104055815334,1542.0
g47115,-0.6023055300555887,1916.0
g47117,-1.450759252559267,2305.0
g47119,0.018923746420186127,1570.0
g47121,-2.7259632635563174,2689.0
g47123,-0.2964878459198337,1753.0
g47125,-1.9654371200624556,2477.0
g47127,-1.0375187768916465,2114.0
g47129,-2.179563791364453,2546.0
g47131,1.4414360205798316,831.0
g47133,-1.0885368071366592,2142.0
g47135,2.2292780620082326,513.0
g47137,0.17618944522471214,1475.0
g47139,-0.44625224495979077,1844.0
g47141,-0.08618511619602781,1626.0
g47143,-0.2779879878164364,1744.0
g47145,-0.41223533111824484,1822.0
g47147,-2.557860017861925,2642.0
g47149,-3.917253731543175,2925.0
g47151,0.49591111766607154,1310.0
g47153,-0.13237072271414396,1654.0
g47155,1.0765298678393433,996.0
g47157,-0.31194784344399906,1764.0
g47159,-2.2583562161980395,2560.0
g47161,-1.0163182351730529,2104.0
g47163,0.46098553589076563,1333.0
g47165,-2.996668085478463,2751.0
g47167,-2.7953176330084952,2706.0
g47169,-3.153855539232927,2791.0
g47171,1.0293939783219719,1022.0
g47173,-1.9415074007170259,2470.0
g47175,0.6700073573865971,1208.0
g47177,0.12759235414141523,1506.0
g47179,-0.7407803215483268,1990.0
g47181,-1.6847239837411578,2388.0
g47183,-0.34381596029326456,1781.0
g47185,-0.21239523252423487,1698.0
g47187,-8.433634734933728,3130.0
g47189,-4.238942365046553,2957.0
g48001,-2.64287713975554,2671.0
g48003,-0.6128671581494807,1923.0
g48005,1.421607237898992,840.0
g48007,3.782323512645048,223.0
g48009,-3.177063195935157,2795.0
g48011,1.530225181456772,797.0
g48013,2.0937636130196746,554.0
g48015,-0.9253760365212028,2077.0
g48017,1.918378025866481,625.0
g48019,0.02340272237769625,1567.0
g48021,-2.38933341531511,2596.0
g48023,2.988815411881733,328.0
g48025,1.1504588627076844,963.0
g48027,-0.38975018419065366,1810.0
g48029,2.2415936203294136,509.0
g48031,-0.08482382968849222,1624.0
g48033,-3.2260475792007512,2807.0
g48035,2.93137226744937,337.0
g48037,-0.4371436521384367,1838.0
g48039,-3.932120190968438,2926.0
g48041,-1.94074143221168,2469.0
g48043,0.1677699124533848,1481.0
g48045,1.1538484218097196,962.0
g48047,14.685343871783102,2.0
g48049,1.608948507236865,757.0
g48051,0.21296673982314385,1459.0
g48053,1.0766953980721832,995.0
g48055,1.2926016071583615,897.0
g48057,0.859700183520751,1104.0
g48059,-1.0243926173504752,2107.0
g48061,9.280688247360825,23.0
g48063,2.118628865109461,544.0
g48065,-3.054740375121403,2765.0
g48067,2.993975804705406,326.0
g48069,2.6825123613420354,400.0
g48071,-6.7956004231252845,3109.0
g48073,1.9336774836485944,621.0
g48075,-1.3603449605087987,2270.0
g48077,-1.5408491982020505,2337.0
g48079,1.033412549559448,1021.0
g48081,4.199506005822268,170.0
g48083,4.038019943234459,187.0
g48085,-6.89944643426642,3112.0
g48087,3.8675070974495176,208.0
g48089,1.475773502024341,818.0
g48091,-2.4065236731017094,2601.0
g48093,3.2201265227257716,300.0
g48095,-2.254727699984068,2559.0
g48097,0.3902260249680992,1369.0
g48099,-0.11651786922824403,1647.0
g48101,8.335724467898045,34.0
g48103,0.5748239028210138,1258.0
g48105,3.038109136433182,324.0
g48107,6.02137695515807,86.0
g48109,9.322331317563354,22.0
g48111,-0.9113051499372149,2068.0
g48113,0.4694637492651694,1330.0
g48115,0.2581191173049322,1441.0
g48117,2.6978298183310705,397.0
g48119,1.5601166625416139,785.0
g48121,-5.40073049229524,3048.0
g48123,2.1950006792674808,524.0
g48125,3.3471335533063495,278.0
g48127,10.367138943901555,12.0
g48129,0.39455152271503,1367.0
g48131,10.14146920176951,14.0
g48133,2.8514259773706363,357.0
g48135,0.6041974159369161,1241.0
g48137,5.7356292179053145,92.0
g48139,-2.736085876291368,2692.0
g48141,6.565286117992066,66.0
g48143,-1.0465013743150102,2122.0
g48145,4.665961655346201,138.0
g48147,-0.9000451714613288,2063.0
g48149,1.0353953119880077,1018.0
g48151,2.345814148781074,477.0
g48153,4.951041195108498,126.0
g48155,9.905774113881128,16.0
g48157,-6.211754949201944,3095.0
g48159,1.4032145825824962,846.0
g48161,-0.9516795426687792,2083.0
g48163,3.4410830381281903,267.0
g48165,-2.386283520310384,2594.0
g48167,-2.148638480626696,2535.0
g48169,2.216512905010333,519.0
g48171,3.6488863126814772,236.0
g48173,-10.261226667675235,3142.0
g48175,2.141391322022062,537.0
g48177,2.886470866007517,351.0
g48179,-0.7490823960928765,1993.0
g48181,0.7009518589023441,1190.0
g48183,0.22338424396362844,1454.0
g48185,-0.5740990428807691,1902.0
g48187,-1.7985053497706227,2430.0
g48189,2.558016437657495,426.0
g48191,5.192962308293534,119.0
g48193,4.187516276914776,172.0
g48195,0.9831784498100544,1038.0
g48197,4.477290485217257,148.0
g48199,-3.1464743172902283,2788.0
g48201,-0.22147924126905566,1705.0
g48203,-0.838406939553551,2030.0
g48205,-7.170675365634964,3117.0
g48207,1.8208606546126187,662.0
g48209,-3.1862503061002254,2798.0
g48211,0.4549438558154857,1337.0
g48213,0.5951134232105599,1246.0
g48215,8.234841292903742,36.0
g48217,1.0447407556777866,1012.0
g48219,0.7219219185107844,1178.0
g48221,-0.9513852967390413,2082.0
g48223,0.4376025056929046,1344.0
g48225,1.7659469282977218,691.0
g48227,2.138956456440422,538.0
g48229,7.00164356117406,56.0
g48231,-1.0956210947113023,2146.0
g48233,-0.6995098998321161,1967.0
g48235,-1.686795495569755,2389.0
g48237,-3.639077247882088,2875.0
g48239,0.38565644544881605,1373.0
g48241,0.1524249093867993,1492.0
g48243,3.438396680959648,268.0
g48245,0.17094532037523746,1478.0
g48247,6.004132459737365,87.0
g48249,5.3484934697750495,110.0
g48251,-3.2686260933157776,2811.0
g48253,-0.493570511978739,1863.0
g48255,0.6926655662378058,1199.0
g48257,-2.7422857427029954,2694.0
g48259,-3.4738259834308556,2853.0
g48261,9.139554442565455,24.0
g48263,2.1849016521116162,526.0
g48265,4.133730559333179,175.0
g48267,3.889981245313443,204.0
g48269,-3.6784880044268435,2884.0
g48271,5.423040064479434,107.0
g48273,4.111136691955883,176.0
g48275,6.444081548274603,68.0
g48277,1.8368545790900077,655.0
g48279,5.252134916096236,113.0
g48281,0.2891843692413288,1426.0
g48283,7.764727954222741,45.0
g48285,1.522361604757522,804.0
g48287,-0.34329204591190265,1780.0
g48289,1.5244649308150895,803.0
g48291,-2.5240359287769176,2630.0
g48293,1.1980695562112014,935.0
g48295,-0.6528672416258792,1939.0
g48297,1.5628319088769302,781.0
g48299,3.865503371533954,209.0
g48301,-14.677949315945598,3143.0
g48303,0.35622064521790875,1391.0
g48305,3.9100642914871497,203.0
g48307,2.4764642404524313,442.0
g48309,1.5279934616397353,800.0
g48311,-2.8911387634766093,2728.0
g48313,-0.2638881675374902,1734.0
g48315,2.18375280426186,528.0
g48317,0.3278695165729588,1408.0
g48319,2.0716373489359134,560.0
g48321,1.9386552784463618,615.0
g48323,10.370394507695835,11.0
g48325,0.5349046776301876,1287.0
g48327,8.688376384606377,31.0
g48329,-2.0331746112441134,2499.0
g48331,2.4389721328682024,447.0
g48333,2.7582338748733886,382.0
g48335,-3.537274755440266,2859.0
g48337,0.673455030414397,1207.0
g48339,-4.422261237452239,2971.0
g48341,1.5134113582312894,805.0
g48343,3.5438001561467836,252.0
g48345,-1.7269410114056067,2400.0
g48347,0.7533493895218681,1164.0
g48349,1.5840644731326048,772.0
g48351,-1.417286340384932,2290.0
g48353,4.070640478072319,181.0
g48355,3.5687105348225963,248.0
g48357,0.21240297687997867,1460.0
g48359,2.759305804857174,381.0
g48361,-2.5542711440594603,2640.0
g48363,1.6432029838975661,746.0
g48365,-1.8240198059932353,2434.0
g48367,-4.934134020532456,3016.0
g48369,2.3929829066503894,459.0
g48371,2.105515891473172,548.0
g48373,1.4700455071066205,819.0
g48375,2.305484840586683,490.0
g48377,9.501058773174616,19.0
g48379,-0.22986497127378547,1711.0
g48381,-2.531252636944437,2632.0
g48383,-2.4392316442675,2608.0
g48385,5.626508300355455,96.0
g48387,4.301351471384411,160.0
g48389,7.430229166137708,50.0
g48391,5.480998955363218,104.0
g48393,-0.03900836620575854,1597.0
g48395,2.7963636987799925,374.0
g48397,-6.068567183450035,3086.0
g48399,4.434114678525612,151.0
g48401,-1.6609487584180402,2379.0
g48403,3.835994061220007,221.0
g48405,6.843077322231588,59.0
g48407,-0.42260123539551886,1826.0
g48409,2.6430254681929135,407.0
g48411,0.6965414238540459,1196.0
g48413,1.6637147711732432,736.0
g48415,0.12207282777279449,1512.0
g48417,0.17491835366529174,1476.0
g48419,0.38903507027814954,1371.0
g48421,0.5034369105414902,1305.0
g48423,0.07986433932180281,1536.0
g48425,-2.2396647841370747,2557.0
g48427,14.132419345635823,3.0
g48429,0.22449067571689363,1453.0
g48431,0.30864336353377064,1416.0
g48433,-1.0524658439398868,2125.0
g48435,-0.15236281139263497,1666.0
g48437,1.3686591928233431,866.0
g48439,-1.7444597387839718,2407.0
g48441,1.2623121224196803,906.0
g48443,3.0981354671656716,315.0
g48445,2.0819219102404576,557.0
g48447,-0.16660966799567278,1679.0
g48449,1.7343280635501928,703.0
g48451,2.2973141499852416,492.0
g48453,-2.9030283534714996,2732.0
g48455,3.705944919995339,230.0
g48457,-0.44028394718723485,1839.0
g48459,-1.1314652457165661,2166.0
g48461,2.3452937634320845,478.0
g48463,7.07373456463473,54.0
g48465,6.959795834908397,57.0
g48467,0.49184883317528694,1312.0
g48469,1.846033630891967,649.0
g48471,-2.689841355884983,2682.0
g48473,-2.4277793650416397,2605.0
g48475,3.4856077741253157,262.0
g48477,1.615506900291848,755.0
g48479,9.380881967772886,21.0
g48481,2.973952620448745,331.0
g48483,0.5149360090161128,1295.0
g48485,-0.06472742997712477,1618.0
g48487,3.8865219267206714,205.0
g48489,7.851939335166694,43.0
g48491,-4.17159772315251,2952.0
g48493,-1.75125658460848,2410.0
g48495,1.7057307038450635,718.0
g48497,-3.762413777373497,2901.0
g48499,2.552615389408098,428.0
g48501,0.7020101155936711,1189.0
g48503,1.4451928270663552,828.0
g48505,8.977039904050304,27.0
g48507,11.850403080325135,6.0
g49001,-0.8053214674719051,2016.0
g49003,-3.807452196576875,2912.0
g49005,-3.7312545809241193,2893.0
g49007,-0.9133267402921591,2070.0
g49009,0.38840529468815177,1372.0
g49011,-6.030616323362244,3085.0
g49013,-5.133897616594073,3031.0
g49015,-3.424250952243677,2845.0
g49017,0.4124061102724921,1354.0
g49019,-0.24813896143599046,1722.0
g49021,-2.37813857597958,2590.0
g49023,-2.7074628645841754,2684.0
g49025,-0.32686223912058343,1771.0
g49027,-1.3411479451218482,2265.0
g49029,-6.883749331793864,3111.0
g49031,2.375688406149971,465.0
g49033,-1.9239946768338048,2466.0
g49035,-3.6037043251712326,2871.0
g49037,3.779122846620517,225.0
g49039,-2.886799809425861,2726.0
g49041,-2.1829477420467214,2547.0
g49043,-7.62503603942065,3120.0
g49045,-5.235497427050811,3040.0
g49047,-5.340901044068296,3045.0
g49049,-5.21850031014378,3039.0
g49051,-4.610838979500091,2991.0
g49053,-0.4186139083235316,1825.0
g49055,-1.8029442866240752,2431.0
g49057,-2.442495892860001,2609.0
g50001,-2.601861791093113,2656.0
g50003,0.9734633174382474,1045.0
g50005,-0.026358118936520958,1586.0
